subject_id,run_id,epoch_id,y_label,heuristic_id_score
s05,s05_ex01_s02,s05_ex01_s02_epoch004,4,64
s05,s05_ex01_s02,s05_ex01_s02_epoch005,4,64
s05,s05_ex01_s02,s05_ex01_s02_epoch006,4,65
s05,s05_ex01_s02,s05_ex01_s02_epoch007,4,57
s05,s05_ex01_s02,s05_ex01_s02_epoch008,4,64
s05,s05_ex01_s02,s05_ex01_s02_epoch009,4,58
s05,s05_ex01_s02,s05_ex01_s02_epoch010,4,57
s05,s05_ex01_s02,s05_ex01_s02_epoch011,4,61
s05,s05_ex01_s02,s05_ex01_s02_epoch012,4,57
s05,s05_ex01_s02,s05_ex01_s02_epoch013,4,57
s05,s05_ex01_s02,s05_ex01_s02_epoch014,4,49
s05,s05_ex01_s02,s05_ex01_s02_epoch015,4,62
s05,s05_ex01_s02,s05_ex01_s02_epoch016,4,63
s05,s05_ex01_s02,s05_ex01_s02_epoch017,4,57
s05,s05_ex01_s02,s05_ex01_s02_epoch018,4,62
s05,s05_ex01_s02,s05_ex01_s02_epoch019,4,66
s05,s05_ex01_s02,s05_ex01_s02_epoch020,4,50
s05,s05_ex01_s02,s05_ex01_s02_epoch021,4,46
s05,s05_ex01_s02,s05_ex01_s02_epoch022,4,56
s05,s05_ex01_s02,s05_ex01_s02_epoch023,4,59
s05,s05_ex01_s03,s05_ex01_s03_epoch000,4,44
s05,s05_ex01_s03,s05_ex01_s03_epoch001,4,59
s05,s05_ex01_s03,s05_ex01_s03_epoch002,4,62
s05,s05_ex01_s03,s05_ex01_s03_epoch003,4,64
s05,s05_ex01_s03,s05_ex01_s03_epoch004,4,69
s05,s05_ex01_s03,s05_ex01_s03_epoch005,4,64
s05,s05_ex01_s03,s05_ex01_s03_epoch006,4,68
s05,s05_ex01_s03,s05_ex01_s03_epoch007,4,64
s05,s05_ex01_s03,s05_ex01_s03_epoch008,4,58
s05,s05_ex01_s03,s05_ex01_s03_epoch009,4,57
s05,s05_ex01_s03,s05_ex01_s03_epoch010,4,51
s05,s05_ex01_s03,s05_ex01_s03_epoch011,4,60
s05,s05_ex01_s03,s05_ex01_s03_epoch012,4,64
s05,s05_ex01_s03,s05_ex01_s03_epoch013,4,68
s05,s05_ex01_s03,s05_ex01_s03_epoch014,4,62
s05,s05_ex01_s03,s05_ex01_s03_epoch015,4,60
s05,s05_ex01_s03,s05_ex01_s03_epoch016,4,48
s05,s05_ex01_s03,s05_ex01_s03_epoch017,4,53
s05,s05_ex01_s03,s05_ex01_s03_epoch018,4,60
s05,s05_ex01_s03,s05_ex01_s03_epoch019,4,57
s05,s05_ex01_s03,s05_ex01_s03_epoch020,4,66
s05,s05_ex01_s03,s05_ex01_s03_epoch021,4,66
s05,s05_ex01_s03,s05_ex01_s03_epoch022,4,66
s05,s05_ex01_s03,s05_ex01_s03_epoch023,4,57
s05,s05_ex02_s01,s05_ex02_s01_epoch000,4,64
s05,s05_ex02_s01,s05_ex02_s01_epoch001,4,65
s05,s05_ex02_s01,s05_ex02_s01_epoch002,4,71
s05,s05_ex02_s01,s05_ex02_s01_epoch003,4,69
s05,s05_ex02_s01,s05_ex02_s01_epoch004,4,65
s05,s05_ex02_s01,s05_ex02_s01_epoch005,4,65
s05,s05_ex02_s01,s05_ex02_s01_epoch006,4,63
s05,s05_ex02_s01,s05_ex02_s01_epoch007,4,69
s05,s05_ex02_s01,s05_ex02_s01_epoch008,4,66
s05,s05_ex02_s01,s05_ex02_s01_epoch009,4,70
s05,s05_ex02_s01,s05_ex02_s01_epoch010,4,68
s05,s05_ex02_s01,s05_ex02_s01_epoch011,4,70
s05,s05_ex02_s01,s05_ex02_s01_epoch012,4,65
s05,s05_ex02_s01,s05_ex02_s01_epoch013,4,64
s05,s05_ex02_s01,s05_ex02_s01_epoch014,4,67
s05,s05_ex02_s01,s05_ex02_s01_epoch015,4,67
s05,s05_ex02_s01,s05_ex02_s01_epoch016,4,64
s05,s05_ex02_s01,s05_ex02_s01_epoch017,4,63
s05,s05_ex02_s01,s05_ex02_s01_epoch018,4,64
s05,s05_ex02_s01,s05_ex02_s01_epoch019,4,66
s05,s05_ex02_s01,s05_ex02_s01_epoch020,4,66
s05,s05_ex02_s01,s05_ex02_s01_epoch021,4,76
s05,s05_ex02_s01,s05_ex02_s01_epoch022,4,73
s05,s05_ex02_s01,s05_ex02_s01_epoch023,4,72
s05,s05_ex02_s02,s05_ex02_s02_epoch000,4,64
s05,s05_ex02_s02,s05_ex02_s02_epoch001,4,66
s05,s05_ex02_s02,s05_ex02_s02_epoch002,4,65
s05,s05_ex02_s02,s05_ex02_s02_epoch003,4,64
s05,s05_ex02_s02,s05_ex02_s02_epoch004,4,63
s05,s05_ex02_s02,s05_ex02_s02_epoch005,4,67
s05,s05_ex02_s02,s05_ex02_s02_epoch006,4,65
s05,s05_ex02_s02,s05_ex02_s02_epoch007,4,73
s05,s05_ex02_s02,s05_ex02_s02_epoch008,4,73
s05,s05_ex02_s02,s05_ex02_s02_epoch009,4,66
s05,s05_ex02_s02,s05_ex02_s02_epoch010,4,66
s05,s05_ex02_s02,s05_ex02_s02_epoch011,4,65
s05,s05_ex02_s02,s05_ex02_s02_epoch012,4,66
s05,s05_ex02_s02,s05_ex02_s02_epoch013,4,67
s05,s05_ex02_s02,s05_ex02_s02_epoch014,4,61
s05,s05_ex02_s02,s05_ex02_s02_epoch015,4,67
s05,s05_ex02_s02,s05_ex02_s02_epoch016,4,63
s05,s05_ex02_s02,s05_ex02_s02_epoch017,4,66
s05,s05_ex02_s02,s05_ex02_s02_epoch018,4,67
s05,s05_ex02_s02,s05_ex02_s02_epoch019,4,67
s05,s05_ex02_s02,s05_ex02_s02_epoch020,4,70
s05,s05_ex02_s02,s05_ex02_s02_epoch021,4,71
s05,s05_ex02_s02,s05_ex02_s02_epoch022,4,70
s05,s05_ex02_s02,s05_ex02_s02_epoch023,4,63
s05,s05_ex02_s03,s05_ex02_s03_epoch000,4,70
s05,s05_ex02_s03,s05_ex02_s03_epoch001,4,66
s05,s05_ex02_s03,s05_ex02_s03_epoch002,4,67
s05,s05_ex02_s03,s05_ex02_s03_epoch003,4,65
s05,s05_ex02_s03,s05_ex02_s03_epoch004,4,64
s05,s05_ex02_s03,s05_ex02_s03_epoch005,4,67
s05,s05_ex02_s03,s05_ex02_s03_epoch006,4,68
s05,s05_ex02_s03,s05_ex02_s03_epoch007,4,65
s05,s05_ex02_s03,s05_ex02_s03_epoch008,4,72
s05,s05_ex02_s03,s05_ex02_s03_epoch009,4,69
s05,s05_ex02_s03,s05_ex02_s03_epoch010,4,68
s05,s05_ex02_s03,s05_ex02_s03_epoch011,4,66
s05,s05_ex02_s03,s05_ex02_s03_epoch012,4,66
s05,s05_ex02_s03,s05_ex02_s03_epoch013,4,70
s05,s05_ex02_s03,s05_ex02_s03_epoch014,4,66
s05,s05_ex02_s03,s05_ex02_s03_epoch015,4,55
s05,s05_ex02_s03,s05_ex02_s03_epoch016,4,64
s05,s05_ex02_s03,s05_ex02_s03_epoch017,4,59
s05,s05_ex02_s03,s05_ex02_s03_epoch018,4,68
s05,s05_ex02_s03,s05_ex02_s03_epoch019,4,70
s05,s05_ex02_s03,s05_ex02_s03_epoch020,4,66
s05,s05_ex02_s03,s05_ex02_s03_epoch021,4,71
s05,s05_ex02_s03,s05_ex02_s03_epoch022,4,69
s05,s05_ex02_s03,s05_ex02_s03_epoch023,4,68
s05,s05_ex05,s05_ex05_epoch000,4,65
s05,s05_ex05,s05_ex05_epoch001,4,70
s05,s05_ex05,s05_ex05_epoch002,4,64
s05,s05_ex05,s05_ex05_epoch003,4,35
s05,s05_ex05,s05_ex05_epoch004,4,66
s05,s05_ex05,s05_ex05_epoch005,4,69
s05,s05_ex05,s05_ex05_epoch006,4,69
s05,s05_ex05,s05_ex05_epoch007,4,59
s05,s05_ex05,s05_ex05_epoch008,4,70
s05,s05_ex05,s05_ex05_epoch009,4,72
s05,s05_ex05,s05_ex05_epoch010,4,73
s05,s05_ex05,s05_ex05_epoch011,4,65
s05,s05_ex05,s05_ex05_epoch012,4,71
s05,s05_ex05,s05_ex05_epoch013,4,66
s05,s05_ex05,s05_ex05_epoch014,4,72
s05,s05_ex05,s05_ex05_epoch015,4,64
s05,s05_ex05,s05_ex05_epoch016,4,72
s05,s05_ex05,s05_ex05_epoch017,4,70
s05,s05_ex05,s05_ex05_epoch018,4,68
s05,s05_ex05,s05_ex05_epoch019,4,75
s05,s05_ex05,s05_ex05_epoch020,4,70
s05,s05_ex05,s05_ex05_epoch021,4,64
s05,s05_ex05,s05_ex05_epoch022,4,63
s05,s05_ex05,s05_ex05_epoch023,4,61
s05,s05_ex05,s05_ex05_epoch024,4,65
s05,s05_ex05,s05_ex05_epoch025,4,64
s05,s05_ex05,s05_ex05_epoch026,4,68
s05,s05_ex05,s05_ex05_epoch027,4,69
s05,s05_ex05,s05_ex05_epoch028,4,70
s05,s05_ex05,s05_ex05_epoch029,4,60
s05,s05_ex05,s05_ex05_epoch030,4,73
s05,s05_ex05,s05_ex05_epoch031,4,67
s05,s05_ex05,s05_ex05_epoch032,4,72
s05,s05_ex05,s05_ex05_epoch033,4,65
s05,s05_ex05,s05_ex05_epoch034,4,74
s05,s05_ex05,s05_ex05_epoch035,4,62
s05,s05_ex05,s05_ex05_epoch036,4,67
s05,s05_ex05,s05_ex05_epoch037,4,68
s05,s05_ex05,s05_ex05_epoch038,4,66
s05,s05_ex05,s05_ex05_epoch039,4,67
s05,s05_ex06,s05_ex06_epoch000,4,73
s05,s05_ex06,s05_ex06_epoch001,4,71
s05,s05_ex06,s05_ex06_epoch002,4,71
s05,s05_ex06,s05_ex06_epoch003,4,74
s05,s05_ex06,s05_ex06_epoch004,4,68
s05,s05_ex06,s05_ex06_epoch005,4,66
s05,s05_ex06,s05_ex06_epoch006,4,73
s05,s05_ex06,s05_ex06_epoch007,4,67
s05,s05_ex06,s05_ex06_epoch008,4,67
s05,s05_ex06,s05_ex06_epoch009,4,62
s05,s05_ex06,s05_ex06_epoch010,4,62
s05,s05_ex06,s05_ex06_epoch011,4,73
s05,s05_ex06,s05_ex06_epoch012,4,69
s05,s05_ex06,s05_ex06_epoch013,4,68
s05,s05_ex06,s05_ex06_epoch014,4,75
s05,s05_ex06,s05_ex06_epoch015,4,62
s05,s05_ex06,s05_ex06_epoch016,4,62
s05,s05_ex06,s05_ex06_epoch017,4,73
s05,s05_ex06,s05_ex06_epoch018,4,68
s05,s05_ex06,s05_ex06_epoch019,4,71
s05,s05_ex06,s05_ex06_epoch020,4,69
s05,s05_ex06,s05_ex06_epoch021,4,62
s05,s05_ex06,s05_ex06_epoch022,4,67
s05,s05_ex06,s05_ex06_epoch023,4,64
s05,s05_ex07,s05_ex07_epoch000,4,68
s05,s05_ex07,s05_ex07_epoch001,4,73
s05,s05_ex07,s05_ex07_epoch002,4,71
s05,s05_ex07,s05_ex07_epoch003,4,63
s05,s05_ex07,s05_ex07_epoch004,4,72
s05,s05_ex07,s05_ex07_epoch005,4,68
s05,s05_ex07,s05_ex07_epoch006,4,69
s05,s05_ex07,s05_ex07_epoch007,4,66
s05,s05_ex07,s05_ex07_epoch008,4,66
s05,s05_ex07,s05_ex07_epoch009,4,62
s05,s05_ex07,s05_ex07_epoch010,4,67
s05,s05_ex07,s05_ex07_epoch011,4,70
s05,s05_ex07,s05_ex07_epoch012,4,70
s05,s05_ex07,s05_ex07_epoch013,4,69
s05,s05_ex07,s05_ex07_epoch014,4,64
s05,s05_ex07,s05_ex07_epoch015,4,74
s05,s05_ex07,s05_ex07_epoch016,4,70
s05,s05_ex07,s05_ex07_epoch017,4,72
s05,s05_ex07,s05_ex07_epoch018,4,74
s05,s05_ex07,s05_ex07_epoch019,4,74
s05,s05_ex07,s05_ex07_epoch020,4,72
s05,s05_ex07,s05_ex07_epoch021,4,67
s05,s05_ex07,s05_ex07_epoch022,4,66
s05,s05_ex07,s05_ex07_epoch023,4,72
s05,s05_ex08,s05_ex08_epoch000,4,66
s05,s05_ex08,s05_ex08_epoch001,4,68
s05,s05_ex08,s05_ex08_epoch002,4,66
s05,s05_ex08,s05_ex08_epoch003,4,70
s05,s05_ex08,s05_ex08_epoch004,4,67
s05,s05_ex08,s05_ex08_epoch005,4,74
s05,s05_ex08,s05_ex08_epoch006,4,73
s05,s05_ex08,s05_ex08_epoch007,4,64
s05,s05_ex08,s05_ex08_epoch008,4,74
s05,s05_ex08,s05_ex08_epoch009,4,91
s05,s05_ex08,s05_ex08_epoch010,4,60
s05,s05_ex08,s05_ex08_epoch011,4,70
s05,s05_ex08,s05_ex08_epoch012,4,73
s05,s05_ex08,s05_ex08_epoch013,4,70
s05,s05_ex08,s05_ex08_epoch014,4,64
s05,s05_ex08,s05_ex08_epoch015,4,64
s05,s05_ex08,s05_ex08_epoch016,4,66
s05,s05_ex08,s05_ex08_epoch017,4,69
s05,s05_ex08,s05_ex08_epoch018,4,65
s05,s05_ex08,s05_ex08_epoch019,4,58
s05,s05_ex08,s05_ex08_epoch020,4,58
s05,s05_ex08,s05_ex08_epoch021,4,65
s05,s05_ex08,s05_ex08_epoch022,4,66
s05,s05_ex08,s05_ex08_epoch023,4,65
s05,s05_ex09,s05_ex09_epoch000,4,63
s05,s05_ex09,s05_ex09_epoch001,4,65
s05,s05_ex09,s05_ex09_epoch002,4,66
s05,s05_ex09,s05_ex09_epoch003,4,66
s05,s05_ex09,s05_ex09_epoch004,4,67
s05,s05_ex09,s05_ex09_epoch005,4,65
s05,s05_ex09,s05_ex09_epoch006,4,66
s05,s05_ex09,s05_ex09_epoch007,4,69
s05,s05_ex09,s05_ex09_epoch008,4,62
s05,s05_ex09,s05_ex09_epoch009,4,63
s05,s05_ex09,s05_ex09_epoch010,4,68
s05,s05_ex09,s05_ex09_epoch011,4,66
s05,s05_ex09,s05_ex09_epoch012,4,69
s05,s05_ex09,s05_ex09_epoch013,4,69
s05,s05_ex09,s05_ex09_epoch014,4,66
s05,s05_ex09,s05_ex09_epoch015,4,64
s05,s05_ex09,s05_ex09_epoch016,4,60
s05,s05_ex09,s05_ex09_epoch017,4,63
s05,s05_ex09,s05_ex09_epoch018,4,66
s05,s05_ex09,s05_ex09_epoch019,4,66
s05,s05_ex09,s05_ex09_epoch020,4,62
s05,s05_ex09,s05_ex09_epoch021,4,62
s05,s05_ex09,s05_ex09_epoch022,4,64
s05,s05_ex09,s05_ex09_epoch023,4,62
s05,s05_ex10,s05_ex10_epoch000,4,66
s05,s05_ex10,s05_ex10_epoch001,4,66
s05,s05_ex10,s05_ex10_epoch002,4,69
s05,s05_ex10,s05_ex10_epoch003,4,67
s05,s05_ex10,s05_ex10_epoch004,4,67
s05,s05_ex10,s05_ex10_epoch005,4,67
s05,s05_ex10,s05_ex10_epoch006,4,62
s05,s05_ex10,s05_ex10_epoch007,4,70
s05,s05_ex10,s05_ex10_epoch008,4,66
s05,s05_ex10,s05_ex10_epoch009,4,66
s05,s05_ex10,s05_ex10_epoch010,4,63
s05,s05_ex10,s05_ex10_epoch011,4,69
s05,s05_ex10,s05_ex10_epoch012,4,62
s05,s05_ex10,s05_ex10_epoch013,4,64
s05,s05_ex10,s05_ex10_epoch014,4,60
s05,s05_ex10,s05_ex10_epoch015,4,61
s05,s05_ex10,s05_ex10_epoch016,4,61
s05,s05_ex10,s05_ex10_epoch017,4,68
s05,s05_ex10,s05_ex10_epoch018,4,66
s05,s05_ex10,s05_ex10_epoch019,4,70
s05,s05_ex10,s05_ex10_epoch020,4,68
s05,s05_ex10,s05_ex10_epoch021,4,74
s05,s05_ex10,s05_ex10_epoch022,4,73
s05,s05_ex10,s05_ex10_epoch023,4,65
s06,s06_ex01_s01,s06_ex01_s01_epoch000,5,47
s06,s06_ex01_s01,s06_ex01_s01_epoch001,5,50
s06,s06_ex01_s01,s06_ex01_s01_epoch002,5,52
s06,s06_ex01_s01,s06_ex01_s01_epoch003,5,45
s06,s06_ex01_s01,s06_ex01_s01_epoch004,5,49
s06,s06_ex01_s01,s06_ex01_s01_epoch005,5,57
s06,s06_ex01_s01,s06_ex01_s01_epoch006,5,48
s06,s06_ex01_s01,s06_ex01_s01_epoch007,5,48
s06,s06_ex01_s01,s06_ex01_s01_epoch008,5,48
s06,s06_ex01_s01,s06_ex01_s01_epoch009,5,51
s06,s06_ex01_s01,s06_ex01_s01_epoch010,5,55
s06,s06_ex01_s01,s06_ex01_s01_epoch011,5,47
s06,s06_ex01_s01,s06_ex01_s01_epoch012,5,53
s06,s06_ex01_s01,s06_ex01_s01_epoch013,5,54
s06,s06_ex01_s01,s06_ex01_s01_epoch014,5,56
s06,s06_ex01_s01,s06_ex01_s01_epoch015,5,50
s06,s06_ex01_s01,s06_ex01_s01_epoch016,5,52
s06,s06_ex01_s01,s06_ex01_s01_epoch017,5,50
s06,s06_ex01_s01,s06_ex01_s01_epoch018,5,48
s06,s06_ex01_s01,s06_ex01_s01_epoch019,5,51
s06,s06_ex01_s01,s06_ex01_s01_epoch020,5,51
s06,s06_ex01_s01,s06_ex01_s01_epoch021,5,45
s06,s06_ex01_s01,s06_ex01_s01_epoch022,5,44
s06,s06_ex01_s01,s06_ex01_s01_epoch023,5,63
s06,s06_ex01_s02,s06_ex01_s02_epoch000,5,51
s06,s06_ex01_s02,s06_ex01_s02_epoch001,5,52
s06,s06_ex01_s02,s06_ex01_s02_epoch002,5,55
s06,s06_ex01_s02,s06_ex01_s02_epoch003,5,47
s06,s06_ex01_s02,s06_ex01_s02_epoch004,5,53
s06,s06_ex01_s02,s06_ex01_s02_epoch005,5,47
s06,s06_ex01_s02,s06_ex01_s02_epoch006,5,52
s06,s06_ex01_s02,s06_ex01_s02_epoch007,5,53
s06,s06_ex01_s02,s06_ex01_s02_epoch008,5,59
s06,s06_ex01_s02,s06_ex01_s02_epoch009,5,51
s06,s06_ex01_s02,s06_ex01_s02_epoch010,5,52
s06,s06_ex01_s02,s06_ex01_s02_epoch011,5,68
s06,s06_ex01_s02,s06_ex01_s02_epoch012,5,64
s06,s06_ex01_s02,s06_ex01_s02_epoch013,5,47
s06,s06_ex01_s02,s06_ex01_s02_epoch014,5,51
s06,s06_ex01_s02,s06_ex01_s02_epoch015,5,63
s06,s06_ex01_s02,s06_ex01_s02_epoch016,5,54
s06,s06_ex01_s02,s06_ex01_s02_epoch017,5,57
s06,s06_ex01_s02,s06_ex01_s02_epoch018,5,57
s06,s06_ex01_s02,s06_ex01_s02_epoch019,5,48
s06,s06_ex01_s02,s06_ex01_s02_epoch020,5,53
s06,s06_ex01_s02,s06_ex01_s02_epoch021,5,52
s06,s06_ex01_s02,s06_ex01_s02_epoch022,5,46
s06,s06_ex01_s02,s06_ex01_s02_epoch023,5,46
s06,s06_ex01_s03,s06_ex01_s03_epoch000,5,68
s06,s06_ex01_s03,s06_ex01_s03_epoch001,5,46
s06,s06_ex01_s03,s06_ex01_s03_epoch002,5,50
s06,s06_ex01_s03,s06_ex01_s03_epoch003,5,58
s06,s06_ex01_s03,s06_ex01_s03_epoch004,5,53
s06,s06_ex01_s03,s06_ex01_s03_epoch005,5,57
s06,s06_ex01_s03,s06_ex01_s03_epoch006,5,54
s06,s06_ex01_s03,s06_ex01_s03_epoch007,5,47
s06,s06_ex01_s03,s06_ex01_s03_epoch008,5,53
s06,s06_ex01_s03,s06_ex01_s03_epoch009,5,51
s06,s06_ex01_s03,s06_ex01_s03_epoch010,5,54
s06,s06_ex01_s03,s06_ex01_s03_epoch011,5,54
s06,s06_ex01_s03,s06_ex01_s03_epoch012,5,52
s06,s06_ex01_s03,s06_ex01_s03_epoch013,5,51
s06,s06_ex01_s03,s06_ex01_s03_epoch014,5,55
s06,s06_ex01_s03,s06_ex01_s03_epoch015,5,49
s06,s06_ex01_s03,s06_ex01_s03_epoch016,5,57
s06,s06_ex01_s03,s06_ex01_s03_epoch017,5,55
s06,s06_ex01_s03,s06_ex01_s03_epoch018,5,50
s06,s06_ex01_s03,s06_ex01_s03_epoch019,5,58
s06,s06_ex01_s03,s06_ex01_s03_epoch020,5,48
s06,s06_ex01_s03,s06_ex01_s03_epoch021,5,48
s06,s06_ex01_s03,s06_ex01_s03_epoch022,5,52
s06,s06_ex01_s03,s06_ex01_s03_epoch023,5,64
s06,s06_ex02_s01,s06_ex02_s01_epoch000,5,61
s06,s06_ex02_s01,s06_ex02_s01_epoch001,5,54
s06,s06_ex02_s01,s06_ex02_s01_epoch002,5,49
s06,s06_ex02_s01,s06_ex02_s01_epoch003,5,50
s06,s06_ex02_s01,s06_ex02_s01_epoch004,5,50
s06,s06_ex02_s01,s06_ex02_s01_epoch005,5,58
s06,s06_ex02_s01,s06_ex02_s01_epoch006,5,59
s06,s06_ex02_s01,s06_ex02_s01_epoch007,5,55
s06,s06_ex02_s01,s06_ex02_s01_epoch008,5,52
s06,s06_ex02_s01,s06_ex02_s01_epoch009,5,68
s06,s06_ex02_s01,s06_ex02_s01_epoch010,5,54
s06,s06_ex02_s01,s06_ex02_s01_epoch011,5,59
s06,s06_ex02_s01,s06_ex02_s01_epoch012,5,63
s06,s06_ex02_s01,s06_ex02_s01_epoch013,5,51
s06,s06_ex02_s01,s06_ex02_s01_epoch014,5,56
s06,s06_ex02_s01,s06_ex02_s01_epoch015,5,59
s06,s06_ex02_s01,s06_ex02_s01_epoch016,5,58
s06,s06_ex02_s01,s06_ex02_s01_epoch017,5,58
s06,s06_ex02_s01,s06_ex02_s01_epoch018,5,51
s06,s06_ex02_s01,s06_ex02_s01_epoch019,5,51
s06,s06_ex02_s01,s06_ex02_s01_epoch020,5,58
s06,s06_ex02_s01,s06_ex02_s01_epoch021,5,53
s06,s06_ex02_s01,s06_ex02_s01_epoch022,5,56
s06,s06_ex02_s01,s06_ex02_s01_epoch023,5,58
s06,s06_ex02_s02,s06_ex02_s02_epoch000,5,54
s06,s06_ex02_s02,s06_ex02_s02_epoch001,5,56
s06,s06_ex02_s02,s06_ex02_s02_epoch002,5,54
s06,s06_ex02_s02,s06_ex02_s02_epoch003,5,62
s06,s06_ex02_s02,s06_ex02_s02_epoch004,5,55
s06,s06_ex02_s02,s06_ex02_s02_epoch005,5,56
s06,s06_ex02_s02,s06_ex02_s02_epoch006,5,61
s06,s06_ex02_s02,s06_ex02_s02_epoch007,5,56
s06,s06_ex02_s02,s06_ex02_s02_epoch008,5,49
s06,s06_ex02_s02,s06_ex02_s02_epoch009,5,57
s06,s06_ex02_s02,s06_ex02_s02_epoch010,5,55
s06,s06_ex02_s02,s06_ex02_s02_epoch011,5,59
s06,s06_ex02_s02,s06_ex02_s02_epoch012,5,61
s06,s06_ex02_s02,s06_ex02_s02_epoch013,5,57
s06,s06_ex02_s02,s06_ex02_s02_epoch014,5,56
s06,s06_ex02_s02,s06_ex02_s02_epoch015,5,54
s06,s06_ex02_s02,s06_ex02_s02_epoch016,5,61
s06,s06_ex02_s02,s06_ex02_s02_epoch017,5,61
s06,s06_ex02_s02,s06_ex02_s02_epoch018,5,55
s06,s06_ex02_s02,s06_ex02_s02_epoch019,5,59
s06,s06_ex02_s02,s06_ex02_s02_epoch020,5,67
s06,s06_ex02_s02,s06_ex02_s02_epoch021,5,54
s06,s06_ex02_s02,s06_ex02_s02_epoch022,5,56
s06,s06_ex02_s02,s06_ex02_s02_epoch023,5,60
s06,s06_ex02_s03,s06_ex02_s03_epoch000,5,55
s06,s06_ex02_s03,s06_ex02_s03_epoch001,5,47
s06,s06_ex02_s03,s06_ex02_s03_epoch002,5,56
s06,s06_ex02_s03,s06_ex02_s03_epoch003,5,65
s06,s06_ex02_s03,s06_ex02_s03_epoch004,5,63
s06,s06_ex02_s03,s06_ex02_s03_epoch005,5,56
s06,s06_ex02_s03,s06_ex02_s03_epoch006,5,60
s06,s06_ex02_s03,s06_ex02_s03_epoch007,5,58
s06,s06_ex02_s03,s06_ex02_s03_epoch008,5,56
s06,s06_ex02_s03,s06_ex02_s03_epoch009,5,53
s06,s06_ex02_s03,s06_ex02_s03_epoch010,5,63
s06,s06_ex02_s03,s06_ex02_s03_epoch011,5,62
s06,s06_ex02_s03,s06_ex02_s03_epoch012,5,56
s06,s06_ex02_s03,s06_ex02_s03_epoch013,5,57
s06,s06_ex02_s03,s06_ex02_s03_epoch014,5,57
s06,s06_ex02_s03,s06_ex02_s03_epoch015,5,59
s06,s06_ex02_s03,s06_ex02_s03_epoch016,5,57
s06,s06_ex02_s03,s06_ex02_s03_epoch017,5,69
s06,s06_ex02_s03,s06_ex02_s03_epoch018,5,56
s06,s06_ex02_s03,s06_ex02_s03_epoch019,5,57
s06,s06_ex02_s03,s06_ex02_s03_epoch020,5,62
s06,s06_ex02_s03,s06_ex02_s03_epoch021,5,60
s06,s06_ex02_s03,s06_ex02_s03_epoch022,5,62
s06,s06_ex02_s03,s06_ex02_s03_epoch023,5,54
s06,s06_ex05,s06_ex05_epoch000,5,61
s06,s06_ex05,s06_ex05_epoch001,5,51
s06,s06_ex05,s06_ex05_epoch002,5,55
s06,s06_ex05,s06_ex05_epoch003,5,62
s06,s06_ex05,s06_ex05_epoch004,5,57
s06,s06_ex05,s06_ex05_epoch005,5,57
s06,s06_ex05,s06_ex05_epoch006,5,68
s06,s06_ex05,s06_ex05_epoch007,5,53
s06,s06_ex05,s06_ex05_epoch008,5,57
s06,s06_ex05,s06_ex05_epoch009,5,63
s06,s06_ex05,s06_ex05_epoch010,5,56
s06,s06_ex05,s06_ex05_epoch011,5,56
s06,s06_ex05,s06_ex05_epoch012,5,62
s06,s06_ex05,s06_ex05_epoch013,5,59
s06,s06_ex05,s06_ex05_epoch014,5,62
s06,s06_ex05,s06_ex05_epoch015,5,63
s06,s06_ex05,s06_ex05_epoch016,5,66
s06,s06_ex05,s06_ex05_epoch017,5,58
s06,s06_ex05,s06_ex05_epoch018,5,58
s06,s06_ex05,s06_ex05_epoch019,5,55
s06,s06_ex05,s06_ex05_epoch020,5,51
s06,s06_ex05,s06_ex05_epoch021,5,56
s06,s06_ex05,s06_ex05_epoch022,5,56
s06,s06_ex05,s06_ex05_epoch023,5,55
s06,s06_ex06,s06_ex06_epoch000,5,73
s06,s06_ex06,s06_ex06_epoch001,5,55
s06,s06_ex06,s06_ex06_epoch002,5,57
s06,s06_ex06,s06_ex06_epoch003,5,61
s06,s06_ex06,s06_ex06_epoch004,5,57
s06,s06_ex06,s06_ex06_epoch005,5,55
s06,s06_ex06,s06_ex06_epoch006,5,60
s06,s06_ex06,s06_ex06_epoch007,5,54
s06,s06_ex06,s06_ex06_epoch008,5,59
s06,s06_ex06,s06_ex06_epoch009,5,59
s06,s06_ex06,s06_ex06_epoch010,5,56
s06,s06_ex06,s06_ex06_epoch011,5,56
s06,s06_ex06,s06_ex06_epoch012,5,61
s06,s06_ex06,s06_ex06_epoch013,5,52
s06,s06_ex06,s06_ex06_epoch014,5,60
s06,s06_ex06,s06_ex06_epoch015,5,58
s06,s06_ex06,s06_ex06_epoch016,5,55
s06,s06_ex06,s06_ex06_epoch017,5,64
s06,s06_ex06,s06_ex06_epoch018,5,63
s06,s06_ex06,s06_ex06_epoch019,5,62
s06,s06_ex06,s06_ex06_epoch020,5,60
s06,s06_ex06,s06_ex06_epoch021,5,54
s06,s06_ex06,s06_ex06_epoch022,5,63
s06,s06_ex06,s06_ex06_epoch023,5,70
s06,s06_ex07,s06_ex07_epoch000,5,52
s06,s06_ex07,s06_ex07_epoch001,5,54
s06,s06_ex07,s06_ex07_epoch002,5,65
s06,s06_ex07,s06_ex07_epoch003,5,61
s06,s06_ex07,s06_ex07_epoch004,5,57
s06,s06_ex07,s06_ex07_epoch005,5,58
s06,s06_ex07,s06_ex07_epoch006,5,57
s06,s06_ex07,s06_ex07_epoch007,5,54
s06,s06_ex07,s06_ex07_epoch008,5,59
